Date_target,Actual_Return,Pred_Return,RiskLevel,Signal,TrueDirection,PredDirection
2025-10-20,-0.002208991696413532,-0.006804462444888356,MEDIUM,SHORT,DOWN,DOWN
2025-10-21,0.006465780306007316,-0.006272250033031477,MEDIUM,SHORT,UP,DOWN
2025-10-22,0.03398456227516934,-0.00594392409558188,MEDIUM,SHORT,UP,DOWN
2025-10-23,0.036969241895677935,-0.005160441122512747,LOW,SHORT,UP,DOWN
2025-10-24,-0.0015020226683357966,-0.003990525614061094,LOW,SHORT,DOWN,DOWN
2025-10-27,-0.000820199052709835,-0.004609510672673468,LOW,SHORT,DOWN,DOWN
2025-10-28,-0.023944169743727952,-0.0054963191162308266,LOW,SHORT,DOWN,DOWN
2025-10-29,0.005726723592937828,-0.006158629351087552,MEDIUM,SHORT,UP,DOWN
2025-10-30,-0.001254323430365435,-0.005228612060375613,LOW,SHORT,DOWN,DOWN
2025-10-31,0.011783577032754325,-0.005070422620062097,LOW,SHORT,UP,DOWN
2025-11-03,0.0024776380306559083,-0.0052038400851116,LOW,SHORT,UP,DOWN
2025-11-04,-0.011197982068870791,-0.005434278129996748,LOW,SHORT,DOWN,DOWN
2025-11-05,-0.012591122297963877,-0.005871812795900553,MEDIUM,SHORT,DOWN,DOWN
2025-11-06,-0.0021140382769000558,-0.00630885785846636,MEDIUM,SHORT,DOWN,DOWN
2025-11-07,0.005346922608585846,-0.007104819543076601,HIGH,SHORT,UP,DOWN
2025-11-10,0.00587658276848558,-0.006975044955254882,MEDIUM,SHORT,UP,DOWN
2025-11-13,-0.02586170906625999,-0.006567153855907714,MEDIUM,SHORT,DOWN,DOWN
2025-11-14,0.021667615725810285,-0.007286462794635312,HIGH,SHORT,UP,DOWN
2025-11-17,-0.0011213093617982158,-0.006214180952174691,MEDIUM,SHORT,DOWN,DOWN
2025-11-18,0.016690191638727318,-0.006565295819705734,MEDIUM,SHORT,UP,DOWN
2025-11-19,-0.022598294313550794,-0.007072581933249016,HIGH,SHORT,DOWN,DOWN
2025-11-20,-0.010352439246949167,-0.006537558650049263,MEDIUM,SHORT,DOWN,DOWN
2025-11-21,-0.01219087806736321,-0.007460504412361284,HIGH,SHORT,DOWN,DOWN
2025-11-24,0.016032337492227555,-0.007101715732913282,HIGH,SHORT,UP,DOWN
2025-11-25,-0.016754142657545643,-0.006729771235064797,MEDIUM,SHORT,DOWN,DOWN
2025-11-26,0.011343375421695782,-0.007253006690975746,HIGH,SHORT,UP,DOWN
2025-12-30,-0.004292509872990711,-0.007349267766538679,HIGH,SHORT,DOWN,DOWN
